message,label
"बधाई हो! आप Google Gemini के Rs. 123,791 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"HDFC Bank: UPI: Rs.37,879.93 transferred to PhonePe. Ref 7925383538. A/c XX3703. Avl Bal Rs.18,502.67.",1
"Flash Sale: Get up to Rs 72,545 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
Your order #7876 has been shipped and will be delivered by 19-Jun.,0
"Your A/c XX3456 has been debited by Rs 30,065.60 towards payment to OLA.",1
Your order #6873 has been shipped and will be delivered by 15-Nov.,0
"Congratulations! Get Rs 69,245 OFF on your next recharge. Use code SAVE541.",0
"Offer: Refer & earn Rs 8,420 when your friend signs up. Use code SAVE20.",0
"Flash Sale: Get up to Rs 36,925.90 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
"You have spent Rs.117,986 at OLA on 14-Oct. A/c XX4044.",1
"SBI: Your A/c XX9270 debited by INR 52,945 on 09-Sep for UPI txn.",1
"HDFC Bank: UPI: Rs.43,891 transferred to Rahul. Ref 8238760130. A/c XX9736. Avl Bal Rs.141,036.",1
Reminder: Your appointment is scheduled for 3 PM.,0
"Offer: Refer & earn Rs 3,326.04 when your friend signs up. Use code STEAL.",0
"SBI: Your A/c XX3409 debited by INR 197,708 on 26-Oct for UPI txn.",1
"You have spent Rs.23,639 at Dominos on 03-Mar. A/c XX4932.",1
"HDFC Bank: UPI: Rs.26,486 transferred to Priya. Ref 3783290795. A/c XX6977. Avl Bal Rs.118,868.",1
"IMPS of Rs 2,190 successful to A/c ending 8816. Ref 9620935604.",1
"Rs 15,194 credited to your A/c XX1164 via NEFT. Available balance Rs 4,608.62.",1
"Hi Rahul, your KYC is pending. Please update within 7 days.",0
Your order #4055 has been shipped and will be delivered by 19-Dec.,0
"INR 142,014 received in your Paytm Wallet from Rahul.",1
"Offer: Refer & earn Rs 34,882.07 when your friend signs up. Use code SAVE20.",0
"Rs 12,541 credited to your A/c XX5476 via NEFT. Available balance Rs 87,022.",1
"IMPS of Rs 25,316.84 successful to A/c ending 5821. Ref 8626138802.",1
Reminder: Your appointment is scheduled for 6 PM.,0
"Rs 164,100 credited to your A/c XX4592 via NEFT. Available balance Rs 93,197.",1
"INR 63,790 received in your Paytm Wallet from Paytm.",1
"Rs 28,027.25 credited to your A/c XX8932 via NEFT. Available balance Rs 18,121.23.",1
Reminder: Your appointment is scheduled for 10 AM.,0
Your order #9938 has been shipped and will be delivered by 24-Apr.,0
"Hi Priya, your KYC is pending. Please update within 7 days.",0
"Hi Ankit, your KYC is pending. Please update within 7 days.",0
"Payment of INR 34,800.82 received from Neha into A/c XX4573.",1
"HDFC Bank: UPI: Rs.183,112 transferred to Paytm. Ref 9813697315. A/c XX7895. Avl Bal Rs.3,327.70.",1
"Your A/c XX8035 has been debited by Rs 154,563 towards payment to Dominos.",1
"IMPS of Rs 167,169 successful to A/c ending 8939. Ref 8359619163.",1
"Congratulations! Get Rs 30,624 OFF on your next recharge. Use code SAVE881.",0
Your OTP for login is 456589. Do not share it with anyone.,0
Your OTP for login is 717947. Do not share it with anyone.,0
"Offer: Refer & earn Rs 16,524.39 when your friend signs up. Use code WELCOME50.",0
"Congratulations! Get Rs 6,906.03 OFF on your next recharge. Use code SAVE838.",0
"INR 39,782.64 received in your Paytm Wallet from Rahul.",1
"Rs 40,117.79 credited to your A/c XX8554 via NEFT. Available balance Rs 29,213.",1
"Hi Karan, your KYC is pending. Please update within 7 days.",0
Reminder: Your appointment is scheduled for 3 PM.,0
"Your A/c XX1998 has been debited by Rs 136,652 towards payment to BigBasket.",1
"Payment of INR 24,243.16 received from PhonePe into A/c XX5552.",1
"Exclusive offer! Flat Rs 20,758.49 cashback on first purchase. T&C apply.",0
Reminder: Your appointment is scheduled for 6 PM.,0
"Congratulations! Get Rs 82,041 OFF on your next recharge. Use code SAVE609.",0
"Congratulations! Get Rs 73,626 OFF on your next recharge. Use code SAVE388.",0
"Exclusive offer! Flat Rs 23,389 cashback on first purchase. T&C apply.",0
Reminder: Your appointment is scheduled for 3 PM.,0
"SBI: Your A/c XX9952 debited by INR 10,458.39 on 17-May for UPI txn.",1
"Your A/c XX8699 has been debited by Rs 27,604.09 towards payment to Flipkart.",1
"INR 8,478 received in your Paytm Wallet from Zomato.",1
"AxisBk: INR 42,723 credited to A/c XX5668 on 21-Nov by NEFT from Suman. UTR 426935496094. Bal Rs.105,495.",1
Your order #4368 has been shipped and will be delivered by 07-Oct.,0
"INR 1,291.76 received in your Paytm Wallet from Zomato.",1
"Your A/c XX4773 has been debited by Rs 30,104.99 towards payment to Uber.",1
"Flash Sale: Get up to Rs 5,570.38 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"Flash Sale: Get up to Rs 102,673 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"बधाई हो! आप Google Gemini के Rs. 24,441.55 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
Reminder: Your appointment is scheduled for 10 AM.,0
"Flash Sale: Get up to Rs 165,230 off. Visit bit.ly/deal123 to claim the discount.",0
"Rs 109,401 credited to your A/c XX6067 via NEFT. Available balance Rs 72,426.",1
"Hi Google Pay, your KYC is pending. Please update within 7 days.",0
"OTP ALERT: txn of Rs 26,388.41 debited from A/c XX9835 using UPI.",1
"Flash Sale: Get up to Rs 112,596 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
"INR 175,115 received in your Paytm Wallet from Paytm.",1
"Your A/c XX7841 has been debited by Rs 27,670.05 towards payment to Uber.",1
"IMPS of Rs 184,265 successful to A/c ending 7265. Ref 5760130713.",1
"IMPS of Rs 20,518 successful to A/c ending 2449. Ref 9925293862.",1
"Hi Google Pay, your KYC is pending. Please update within 7 days.",0
Your OTP for login is 557086. Do not share it with anyone.,0
"Payment of INR 23,624 received from Priya into A/c XX7460.",1
"Congratulations! Get Rs 172,902 OFF on your next recharge. Use code SAVE611.",0
"बधाई हो! आप Google Gemini के Rs. 30,234.01 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Payment of INR 37,916 received from Neha into A/c XX1894.",1
"Offer: Refer & earn Rs 146,162 when your friend signs up. Use code WELCOME50.",0
"INR 44,753.97 received in your Paytm Wallet from Karan.",1
"AxisBk: INR 166,120 credited to A/c XX9973 on 17-Jun by NEFT from Zomato. UTR 147701290777. Bal Rs.76,551.",1
"Congratulations! Get Rs 46,009.39 OFF on your next recharge. Use code SAVE439.",0
"AxisBk: INR 6,277 credited to A/c XX1157 on 11-Jan by NEFT from Swiggy. UTR 515139958945. Bal Rs.17,327.72.",1
Reminder: Your appointment is scheduled for 3 PM.,0
"Your A/c XX3536 has been debited by Rs 66,860 towards payment to Dominos.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Your OTP for login is 271547. Do not share it with anyone.,0
"बधाई हो! आप Google Gemini के Rs. 23,511.35 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
Reminder: Your appointment is scheduled for 3 PM.,0
"AxisBk: INR 30,143.12 credited to A/c XX5662 on 15-Nov by NEFT from Paytm. UTR 643417810241. Bal Rs.87,839.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"बधाई हो! आप Google Gemini के Rs. 18,380 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi Karan, your KYC is pending. Please update within 7 days.",0
"Flash Sale: Get up to Rs 135,950 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"HDFC Bank: UPI: Rs.11,096.29 transferred to Google Pay. Ref 3566125120. A/c XX7296. Avl Bal Rs.1,897.39.",1
"बधाई हो! आप Google Gemini के Rs. 155,682 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
Your OTP for login is 648931. Do not share it with anyone.,0
Your order #6990 has been shipped and will be delivered by 22-Jan.,0
"AxisBk: INR 5,811 credited to A/c XX5410 on 05-Dec by NEFT from Ramesh. UTR 111712835706. Bal Rs.5,122.65.",1
"Rs 44,368 credited to your A/c XX7000 via NEFT. Available balance Rs 153,848.",1
"SBI: Your A/c XX7528 debited by INR 59,672 on 11-May for UPI txn.",1
"Hi Rahul, your KYC is pending. Please update within 7 days.",0
"बधाई हो! आप Google Gemini के Rs. 68,200 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Hi Karan, your KYC is pending. Please update within 7 days.",0
"Exclusive offer! Flat Rs 84,376 cashback on first purchase. T&C apply.",0
"INR 184,229 received in your Paytm Wallet from Zomato.",1
Reminder: Your appointment is scheduled for 10 AM.,0
"Payment of INR 26,146 received from Ankit into A/c XX1534.",1
"OTP ALERT: txn of Rs 20,682 debited from A/c XX5496 using UPI.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Payment of INR 29,070 received from Paytm into A/c XX9782.",1
"Hi Swiggy, your KYC is pending. Please update within 7 days.",0
"Payment of INR 71,116 received from Suman into A/c XX9535.",1
"Rs 36,427.05 credited to your A/c XX4982 via NEFT. Available balance Rs 36,981.69.",1
"Rs 106,204 credited to your A/c XX1895 via NEFT. Available balance Rs 43,217.",1
"INR 98,380 received in your Paytm Wallet from Suman.",1
"IMPS of Rs 112,425 successful to A/c ending 1986. Ref 6201313620.",1
"AxisBk: INR 91,184 credited to A/c XX6508 on 27-May by NEFT from Swiggy. UTR 751775539431. Bal Rs.159,587.",1
"Hi Neha, your KYC is pending. Please update within 7 days.",0
"Exclusive offer! Flat Rs 14,529 cashback on first purchase. T&C apply.",0
"You have spent Rs.184,059 at Uber on 26-Feb. A/c XX2435.",1
"बधाई हो! आप Google Gemini के Rs. 2,182 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Flash Sale: Get up to Rs 46,538 off. Visit jio.com/r/ChYTHwGjb to claim the discount.",0
"You have spent Rs.103,434 at Myntra on 02-May. A/c XX5758.",1
Your OTP for login is 861370. Do not share it with anyone.,0
Your OTP for login is 886716. Do not share it with anyone.,0
"Hi Karan, your KYC is pending. Please update within 7 days.",0
"INR 50,824 received in your Paytm Wallet from Google Pay.",1
"Offer: Refer & earn Rs 71,659 when your friend signs up. Use code REFER100.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Reminder: Your appointment is scheduled for 3 PM.,0
"INR 38,238.27 received in your Paytm Wallet from PhonePe.",1
"INR 36,290 received in your Paytm Wallet from Paytm.",1
"HDFC Bank: UPI: Rs.20,736 transferred to Paytm. Ref 9908142289. A/c XX2218. Avl Bal Rs.58,321.",1
Your OTP for login is 882094. Do not share it with anyone.,0
"SBI: Your A/c XX1579 debited by INR 39,353 on 18-Dec for UPI txn.",1
"Offer: Refer & earn Rs 139,465 when your friend signs up. Use code WELCOME50.",0
"Rs 116,953 credited to your A/c XX6730 via NEFT. Available balance Rs 43,525.33.",1
"HDFC Bank: UPI: Rs.132,863 transferred to Neha. Ref 2071552532. A/c XX1474. Avl Bal Rs.137,448.",1
Your order #7754 has been shipped and will be delivered by 17-Nov.,0
"Rs 116,029 credited to your A/c XX9476 via NEFT. Available balance Rs 507.34.",1
"Flash Sale: Get up to Rs 95,485 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
Your OTP for login is 794196. Do not share it with anyone.,0
"Offer: Refer & earn Rs 11,837.53 when your friend signs up. Use code WELCOME50.",0
"Payment of INR 7,114 received from Karan into A/c XX8564.",1
"Exclusive offer! Flat Rs 20,013 cashback on first purchase. T&C apply.",0
"Rs 141,867 credited to your A/c XX8692 via NEFT. Available balance Rs 38,652.",1
Your order #6301 has been shipped and will be delivered by 15-Mar.,0
"Exclusive offer! Flat Rs 144,380 cashback on first purchase. T&C apply.",0
"SBI: Your A/c XX8533 debited by INR 33,117.23 on 20-Jun for UPI txn.",1
"Exclusive offer! Flat Rs 23,427.62 cashback on first purchase. T&C apply.",0
Your order #5736 has been shipped and will be delivered by 19-Oct.,0
"Payment of INR 148,365 received from Priya into A/c XX9728.",1
"AxisBk: INR 22,938.37 credited to A/c XX2861 on 26-Nov by NEFT from Ankit. UTR 672359379330. Bal Rs.43,216.42.",1
"HDFC Bank: UPI: Rs.175,614 transferred to Suman. Ref 6880379609. A/c XX1440. Avl Bal Rs.153,738.",1
"बधाई हो! आप Google Gemini के Rs. 12,894 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Congratulations! Get Rs 116,045 OFF on your next recharge. Use code SAVE758.",0
"बधाई हो! आप Google Gemini के Rs. 139,936 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"बधाई हो! आप Google Gemini के Rs. 47,680.88 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Flash Sale: Get up to Rs 10,964.65 off. Visit example.com/deal to claim the discount.",0
Your OTP for login is 768470. Do not share it with anyone.,0
"Offer: Refer & earn Rs 187,417 when your friend signs up. Use code SAVE20.",0
"बधाई हो! आप Google Gemini के Rs. 37,519.38 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"AxisBk: INR 160,975 credited to A/c XX9423 on 05-Aug by NEFT from Suman. UTR 719244713323. Bal Rs.198,507.",1
"बधाई हो! आप Google Gemini के Rs. 117,105 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Offer: Refer & earn Rs 102,707 when your friend signs up. Use code SAVE20.",0
"AxisBk: INR 141,550 credited to A/c XX5979 on 24-Jul by NEFT from Paytm. UTR 903633228707. Bal Rs.63,275.",1
"IMPS of Rs 25,096.14 successful to A/c ending 3209. Ref 2057617830.",1
"Your A/c XX8320 has been debited by Rs 38,807 towards payment to Uber.",1
"Offer: Refer & earn Rs 94,769 when your friend signs up. Use code STEAL.",0
"Rs 6,355 credited to your A/c XX6729 via NEFT. Available balance Rs 44,379.",1
"Hi Suman, your KYC is pending. Please update within 7 days.",0
"Offer: Refer & earn Rs 45,035 when your friend signs up. Use code WELCOME50.",0
"Payment of INR 196,168 received from Amit into A/c XX6926.",1
"OTP ALERT: txn of Rs 26,009 debited from A/c XX4522 using UPI.",1
"Congratulations! Get Rs 112,238 OFF on your next recharge. Use code SAVE374.",0
Reminder: Your appointment is scheduled for 6 PM.,0
"Flash Sale: Get up to Rs 131,080 off. Visit example.com/deal to claim the discount.",0
"Hi Ramesh, your KYC is pending. Please update within 7 days.",0
"INR 3,803.66 received in your Paytm Wallet from Google Pay.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
Your OTP for login is 678788. Do not share it with anyone.,0
"Rs 17,748 credited to your A/c XX2063 via NEFT. Available balance Rs 144,312.",1
"OTP ALERT: txn of Rs 111,710 debited from A/c XX7700 using UPI.",1
"IMPS of Rs 147,914 successful to A/c ending 5960. Ref 7957316436.",1
Reminder: Your appointment is scheduled for 6 PM.,0
"Flash Sale: Get up to Rs 144,609 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
Reminder: Your appointment is scheduled for 10 AM.,0
"Rs 107,194 credited to your A/c XX8138 via NEFT. Available balance Rs 194,179.",1
"Congratulations! Get Rs 112,032 OFF on your next recharge. Use code SAVE925.",0
"Hi Karan, your KYC is pending. Please update within 7 days.",0
"HDFC Bank: UPI: Rs.86,569 transferred to Paytm. Ref 7049001493. A/c XX3041. Avl Bal Rs.173,913.",1
"Flash Sale: Get up to Rs 45,503 off. Visit example.com/deal to claim the discount.",0
"Your A/c XX9442 has been debited by Rs 167,448 towards payment to BigBasket.",1
"Congratulations! Get Rs 1,542 OFF on your next recharge. Use code SAVE685.",0
"AxisBk: INR 176,065 credited to A/c XX6067 on 21-Dec by NEFT from Priya. UTR 992937260466. Bal Rs.27,640.87.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"बधाई हो! आप Google Gemini के Rs. 173,489 मूल्य के 18 महीने के मुफ़्त प्रो प्लान के लिए पात्र हैं।",0
"Exclusive offer! Flat Rs 138,365 cashback on first purchase. T&C apply.",0
"IMPS of Rs 17,540.73 successful to A/c ending 2410. Ref 4133395031.",1
"Offer: Refer & earn Rs 130,512 when your friend signs up. Use code STEAL.",0
Reminder: Your appointment is scheduled for 3 PM.,0
"HDFC Bank: UPI: Rs.16,140.83 transferred to Google Pay. Ref 2350564914. A/c XX5019. Avl Bal Rs.93,790.",1
"SBI: Your A/c XX2792 debited by INR 128,016 on 02-Jan for UPI txn.",1
"Your A/c XX7099 has been debited by Rs 55,199 towards payment to Swiggy.",1
Your OTP for login is 872468. Do not share it with anyone.,0
"INR 26,420 received in your Paytm Wallet from Karan.",1
"You have spent Rs.72,414 at Flipkart on 26-Jul. A/c XX9561.",1
"Flash Sale: Get up to Rs 59,434 off. Visit oziva.me/iOZIVA/TJOUt to claim the discount.",0
"Congratulations! Get Rs 126,915 OFF on your next recharge. Use code SAVE498.",0
"INR 62,444 received in your Paytm Wallet from Rahul.",1
"Exclusive offer! Flat Rs 99,801 cashback on first purchase. T&C apply.",0
Your OTP for login is 888513. Do not share it with anyone.,0
Your OTP for login is 224274. Do not share it with anyone.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"OTP ALERT: txn of Rs 101,074 debited from A/c XX6107 using UPI.",1
"OTP ALERT: txn of Rs 11,556.17 debited from A/c XX9261 using UPI.",1
Your OTP for login is 441294. Do not share it with anyone.,0
"Rs 99,395 credited to your A/c XX7906 via NEFT. Available balance Rs 47,560.69.",1
Your order #8349 has been shipped and will be delivered by 26-Apr.,0
"Exclusive offer! Flat Rs 98,451 cashback on first purchase. T&C apply.",0
"HDFC Bank: UPI: Rs.46,919.12 transferred to Ramesh. Ref 9338365438. A/c XX6848. Avl Bal Rs.35,265.71.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"You have spent Rs.27,910 at Zomato on 22-Dec. A/c XX6673.",1
"INR 121,193 received in your Paytm Wallet from Paytm.",1
"SBI: Your A/c XX2958 debited by INR 12,577.67 on 24-Sep for UPI txn.",1
"Your A/c XX7126 has been debited by Rs 158,531 towards payment to Swiggy.",1
"AxisBk: INR 21,170 credited to A/c XX2460 on 23-Nov by NEFT from PhonePe. UTR 413046916834. Bal Rs.8,978.85.",1
"Exclusive offer! Flat Rs 36,145.23 cashback on first purchase. T&C apply.",0
Exclusive offer! Flat Rs 520 cashback on first purchase. T&C apply.,0
"IMPS of Rs 36,655.33 successful to A/c ending 5764. Ref 6953859063.",1
"Exclusive offer! Flat Rs 1,162.65 cashback on first purchase. T&C apply.",0
"IMPS of Rs 91,193 successful to A/c ending 4962. Ref 9649996737.",1
"IMPS of Rs 103,452 successful to A/c ending 5403. Ref 1052996109.",1
"INR 87,643 received in your Paytm Wallet from Zomato.",1
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"HDFC Bank: UPI: Rs.170,259 transferred to Ankit. Ref 7366750668. A/c XX8552. Avl Bal Rs.15,112.89.",1
"SBI: Your A/c XX3529 debited by INR 45,522.98 on 03-Aug for UPI txn.",1
"Hi Zomato, your KYC is pending. Please update within 7 days.",0
"HDFC Bank: UPI: Rs.32,854.56 transferred to Suman. Ref 1431709168. A/c XX3297. Avl Bal Rs.114,756.",1
"AxisBk: INR 27,465.49 credited to A/c XX8941 on 04-Jan by NEFT from Google Pay. UTR 978788412279. Bal Rs.114,859.",1
"AxisBk: INR 29,235.03 credited to A/c XX1868 on 23-Apr by NEFT from Paytm. UTR 714799451011. Bal Rs.187,954.",1
"Hi Priya, your KYC is pending. Please update within 7 days.",0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"INR 40,138.23 received in your Paytm Wallet from Ramesh.",1
"Your A/c XX4539 has been debited by Rs 41,633.06 towards payment to Flipkart.",1
"SBI: Your A/c XX6653 debited by INR 43,862 on 02-Nov for UPI txn.",1
"AxisBk: INR 49,066.91 credited to A/c XX2737 on 27-Jun by NEFT from Suman. UTR 186023360979. Bal Rs.18,684.18.",1
"OTP ALERT: txn of Rs 16,332 debited from A/c XX1320 using UPI.",1
"HDFC Bank: UPI: Rs.47,823.76 transferred to Rahul. Ref 3596335142. A/c XX6467. Avl Bal Rs.3,823.73.",1
Reminder: Your appointment is scheduled for 3 PM.,0
"Offer: Refer & earn Rs 38,889.52 when your friend signs up. Use code REFER100.",0
Reminder: Your appointment is scheduled for tomorrow.,0
"Alert: Unusual sign-in attempt detected on your account. If not you, reset password.",0
"Payment of INR 141,523 received from Priya into A/c XX1109.",1
"Offer: Refer & earn Rs 36,933 when your friend signs up. Use code SAVE20.",0
"IMPS of Rs 126,323 successful to A/c ending 6549. Ref 5151086814.",1
"Payment of INR 35,841.43 received from Rahul into A/c XX1121.",1
"OTP ALERT: txn of Rs 18,579.65 debited from A/c XX5816 using UPI.",1
"Exclusive offer! Flat Rs 154,731 cashback on first purchase. T&C apply.",0
"Offer: Refer & earn Rs 3,740.67 when your friend signs up. Use code REFER100.",0
"SBI: Your A/c XX8508 debited by INR 197,106 on 20-Oct for UPI txn.",1
"Dear UPI user, A/c XX9381 debited by Rs.224.33 for UPI txn to Zomato Online. Ref 530996557064.",1
"UPI txn of Rs.120.00 from A/c XX9272 to PRINCE PRASHAR successful. Ref no 530861143072.",1
"Your A/c XX2845 debited by Rs.10.0 on UPI transfer to ANKIT SAINI. If not you, call SBI helpline.",1
"Rs.550.00 debited from A/c XX7721 via UPI to Swiggy. Ref 982345671230.",1
"UPI debit of Rs.1299.00 to Amazon Pay from A/c XX5521. Avl Bal Rs.16,552.77.",1
"Your A/c XX6215 is debited by Rs.87.00 towards UPI payment at PhonePe. Ref no 671234981234.",1
"UPI payment of Rs.740.00 made to Google Pay from A/c XX7712. If not initiated by you, report immediately.",1
"INR 250.00 debited from A/c XX4412 via UPI transfer to Dinesh Kumar. Ref 783291204518.",1
"Your A/c XX7782 debited Rs.3000.00 towards UPI txn at Paytm. Avl bal Rs.17,820.00.",1
"IMPS transaction of Rs.4500.00 from A/c XX8122 to A/c ending 5511 successful. Ref 129998712345.",1
"Your SBI A/c XX9901 is debited by Rs.982.00 through IMPS to RAJAT SHARMA.",1
"IMPS debit of Rs.12000.00 made from A/c XX5122. If unauthorized, contact your branch.",1
"Rs 650.50 debited from A/c XX5621 via IMPS. Recipient: RAMESH KUMAR. Ref 992134109812.",1
"IMPS transfer of Rs.8700.00 from A/c XX3119 completed successfully.",1
"Rs.5000.00 debited from A/c XX5511 via ATM WDL at SBI ATM Delhi.",1
"Cash withdrawal of Rs.2000.00 made on A/c XX9011 at ICICI ATM. Avl bal Rs.32,500.00.",1
"Your A/c XX1192 has been debited for Rs.450.00 through ATM cash withdrawal.",1
"ATM txn of Rs.1000.00 failed but amount debited from A/c XX9811. Will be refunded in 48 hrs.",1
"Rs.1500.00 spent on your HDFC debit card XX1122 at Myntra Online.",1
"Your SBI debit card ending 5511 used for Rs.2249.00 at AMAZON. If not you, block immediately.",1
"POS txn of Rs.345.00 from A/c XX9981 at BIG BAZAAR.",1
"INR 799.00 debited via card ending 1121 at SWIGGY Instamart.",1
"Rs 199.00 debit on card XX5511 at Netflix.com recurring subscription.",1
"Rs 599.00 debited from A/c XX7281 towards mobile recharge for Jio Number 9876543210.",1
"Electricity bill payment of Rs.1340.00 from A/c XX8781 successful.",1
"Your A/c XX7721 debited Rs.899.00 towards DTH recharge.",1
"Water bill of Rs.450.00 paid from A/c XX1211. Ref no 8751209834.",1
"INR 300.00 auto-debited from Paytm wallet for FASTag recharge.",1
"Rs 120.00 debited from PhonePe balance for Google Play subscription.",1
"AutoPay: Rs.399.00 debited for OTT subscription from A/c XX1102.",1
"Wallet deduction of Rs.50.00 towards bus booking on RedBus.",1
"Alert! Rs.8000.00 debited from your A/c XX5511. If not done by you, call 1800112211 immediately.",1
"Warning: UPI debit of Rs.950.00 attempted. If unauthorized, block your account right away.",1
"Suspicious debit of Rs.4200.00 detected from A/c XX8891. Contact customer care urgently.",1
"Subway Alert! Get Flat 10% OFF across sandwiches this weekend only.",0
"Amazon Great Indian Sale is live now! Get up to 70% off.",0
"Flipkart Big Billion Days start now. Grab huge discounts!",0
"Your Myntra coupon worth Rs 500 is ready to use. Shop now!",0
"Paytm Mall: Get 20% off on electronics. Limited time offer.",0
"Get Rs 150 OFF on your next recharge. Use code SAVE150.",0
"Zomato: Order now and enjoy flat 60% OFF on all restaurants.",0
"Swiggy: Free delivery on all orders today!",0
"OLA: Ride at just Rs 49 for 5km this weekend only.",0
"Jio: Recharge today and get extra 2GB data free.",0
"BigBazaar: Mega offer! Buy 1 get 1 free.",0
"CaratLane: 25% off on diamond jewellery.",0
"Dominos: Flat Rs 100 off on your pizza order.",0
"Pizza Hut: 1+1 free on medium pizzas today.",0
"Ajio: End of season sale up to 80% off.",0
"Bewakoof: Extra Rs 100 off on your first order.",0
"Nykaa: Beauty sale is live! Flat 40% off.",0
"UrbanCompany: Save Rs 200 on your next cleaning service.",0
"Oziva: Get up to Rs 250 off on all products.",0
"RedBus: Flat Rs 75 off on bus tickets. Use code RB75.",0
"Uber: 50% discount on first 3 rides.",0
"Flipkart Health+: flat 30% off on medicines.",0
"Meesho: Get Rs 100 off on your first purchase.",0
"Tanishq: Upto 20% off on making charges.",0
"Blinkit: Order now and get Rs 50 off.",0
"Zepto: Flat 15% off on grocery essentials.",0
"Boat: Big sale—earbuds at Rs 899!",0
"Croma: Mega tech sale up to 40% off.",0
"Samsung Days: Huge discount on smartphones.",0
"Apple Store: Special student offers available.",0
"TataCliq: Fashion sale now live.",0
"Purplle: Beauty carnival up to 60% off.",0
"Faasos: Buy 1 get 1 on rolls.",0
"KFC: Get free fries on orders above Rs 300.",0
"McDelivery: Flat Rs 50 off on all orders today.",0
"HealthifyMe: 20% OFF on premium subscription.",0
"Cleartrip: Flat Rs 500 off on flights.",0
"MakeMyTrip: Save Rs 1000 on hotel bookings.",0
"Swiggy Instamart: Super savings week is here!",0

